logId,userId,taskId,score
5824,131,b527c5c6,0
5825,131,b527c5c6,0
5826,131,b527c5c6,0
5827,131,b527c5c6,79444
5828,131,b548a754,81058
5829,131,b60334d2,76627
5830,131,b6afb2da,76934
5831,131,b7249182,71275
5832,131,b775ac94,0
5833,131,b775ac94,0
5834,131,b775ac94,60454
5835,131,b782dc8a,0
5836,131,b782dc8a,68957
5837,131,b8825c91,86792
5838,131,b8cdaf2b,91630
5839,131,b91ae062,79448
5840,131,b94a9452,85666
5841,131,b9b7f026,0
5842,131,b9b7f026,93866
5843,131,ba26e723,84894
5844,131,ba97ae07,95868
5845,131,bb43febb,94814
5846,131,bbc9ae5d,0
5847,131,bbc9ae5d,83961
5848,131,bc1d5164,85842
5849,131,bd4472b8,80572
5850,131,bda2d7a6,0
5851,131,bda2d7a6,87581
5852,131,bdad9b1f,91722
5853,131,be94b721,86010
5854,131,beb8660c,77022
5855,131,c0f76784,92279
5856,131,c1d99e64,78098
5857,131,c3e719e8,82956
5858,131,c3f564a4,79048
5859,131,c444b776,89359
5860,131,c59eb873,63569
5861,131,c8cbb738,66319
5862,131,c8f0f002,94624
5863,131,c909285e,0
5864,131,c909285e,75475
5865,131,c9e6f938,93585
5866,131,c9f8e694,81880
5867,131,caa06a1f,0
5868,131,caa06a1f,0
5869,131,caa06a1f,0
5870,131,caa06a1f,89538
5871,131,cbded52d,0
5872,131,cbded52d,92649
5873,131,cce03e0d,85838
5874,131,cdecee7f,68898
5875,131,ce22a75a,92371
5876,131,ce4f8723,78969
5877,131,ce602527,0
5878,131,ce602527,92186
5879,131,ce9e57f2,87227
5880,131,cf98881b,74802
5881,131,d037b0a7,93585
5882,131,d06dbe63,82542
5883,131,d07ae81c,0
5884,131,d07ae81c,58776
5885,131,d0f5fe59,87140
5886,131,d10ecb37,93113
5887,131,d13f3404,85924
5888,131,d22278a0,0
5889,131,d22278a0,53049
5890,131,d23f8c26,90167
5891,131,d2abd087,0
5892,131,d2abd087,0
5893,131,d2abd087,0
5894,131,d2abd087,92560
5895,131,d364b489,76938
5896,131,d406998b,0
5897,131,d406998b,90442
5898,131,d43fd935,86441
5899,131,d4469b4b,0
5900,131,d4469b4b,89897
5901,131,d4a91cb9,0
5902,131,d4a91cb9,95772
5903,131,d4f3cd78,94814
5904,131,d511f180,86792
5905,131,d5d6de2d,89901
5906,131,d631b094,90896
5907,131,d687bc17,67172
5908,131,d6ad076f,0
5909,131,d6ad076f,90896
5910,131,d89b689b,89006
5911,131,d8c310e9,89897
5912,131,d90796e8,0
5913,131,d90796e8,71920
5914,131,d9f24cd1,87932
5915,131,d9fac9be,0
5916,131,d9fac9be,0
5917,131,d9fac9be,94814
5918,131,dae9d2b5,87668
5919,131,db3e9e38,86010
5920,131,db93a21d,49342
5921,131,dbc1a6ce,0
5922,131,dbc1a6ce,0
5923,131,dbc1a6ce,0
5924,131,dbc1a6ce,0
5925,131,dbc1a6ce,43471
5926,131,dbc1a6ce,81386
5927,131,dc0a314f,0
5928,131,dc0a314f,86268
5929,131,dc1df850,90262
5930,131,dc433765,0
5931,131,dc433765,0
5932,131,dc433765,91169
5933,131,ddf7fa4f,93024
5934,131,de1cd16c,91078
5935,131,ded97339,91814
5936,131,e179c5f4,87406
5937,131,e21d9049,80657
5938,131,e26a3af2,85150
5939,131,e3497940,60262
5940,131,e3497940,85064
5941,131,e40b9e2f,89359
5942,131,e48d4e1a,0
5943,131,e48d4e1a,87581
5944,131,e5062a87,0
5945,131,e5062a87,0
5946,131,e5062a87,89176
5947,131,e5062a87,96739
5948,131,e509e548,0
5949,131,e509e548,89452
5950,131,e50d258f,78098
5951,131,e6721834,0
5952,131,e6721834,0
5953,131,e6721834,0
5954,131,e6721834,88731
5955,131,e73095fd,94058
5956,131,e76a88a6,93397
5957,131,e8593010,83801
5958,131,e8dc4411,86618
5959,131,e9614598,94530
5960,131,e98196ab,87053
5961,131,e9afcf9a,88643
5962,131,ea32f347,91173
5963,131,ea786f4a,85068
5964,131,eb281b96,0
5965,131,eb281b96,0
5966,131,eb281b96,79206
5967,131,eb5a1d5d,80895
5968,131,ec883f72,93491
5969,131,ecdecbb3,72218
5970,131,ed36ccf7,0
5971,131,ed36ccf7,94909
5972,131,ef135b50,93772
5973,131,f15e1fac,63246
5974,131,f1cefba8,0
5975,131,f1cefba8,72432
5976,131,f25fbde4,76165
5977,131,f25ffba3,92741
5978,131,f2829549,69784
5979,131,f35d900a,0
5980,131,f35d900a,78030
5981,131,f5b8619d,62928
5982,131,f76d97a5,83797
5983,131,f8a8fe49,88112
5984,131,f8b3ba0a,83706
5985,131,f8c80d96,87936
5986,131,f8ff0b80,88020
5987,131,f9012d9b,0
5988,131,f9012d9b,90896
5989,131,fafffa47,86355
5990,131,fcb5c309,0
5991,131,fcb5c309,73755
5992,131,fcc82909,87053
5993,131,feca6190,0
5994,131,feca6190,54505
5995,131,ff28f65a,88020
5996,131,ff805c23,82703
5997,56,508bd3b6,85666
5998,56,50cb2852,87932
5999,56,5117e062,85150
6000,56,5117e062,85150
6001,56,5117e062,90533
6002,56,5168d44c,87493
6003,56,5168d44c,97521
6004,56,539a4f51,48067
6005,56,53b68214,83958
6006,56,53b68214,94530
6007,56,6a1e5592,0
6008,56,6a1e5592,65447
6009,56,6a1e5592,82051
6010,56,6aa20dc0,74500
6011,56,6c434453,0
6012,56,6c434453,72435
6013,56,e40b9e2f,65578
6014,56,e40b9e2f,53693
6015,56,e40b9e2f,0
6016,56,e40b9e2f,72729
6017,56,e5062a87,90805
6018,56,e509e548,55053
6019,56,e50d258f,67236
6020,132,d364b489,29350
6021,134,a61ba2ce,38969
6022,134,a61f2674,75627
6023,134,a64e4611,0
6024,134,a64e4611,73527
6025,132,d364b489,48316
6026,54,d406998b,0
6027,54,d406998b,0
6028,132,007bbfb7,46554
6029,132,00d62c1b,70137
6030,132,017c7c7b,48844
6031,54,d406998b,0
6032,54,d406998b,0
6033,54,d406998b,0
6034,54,7b6016b9,0
6035,54,7b6016b9,71347
6036,54,7b7f7511,92182
6037,54,7c008303,0
6038,54,7c008303,0
6039,54,7c008303,53959
6040,54,952a094c,0
6041,54,952a094c,66234
6042,54,94f9d214,60204
6043,54,6fa7a44f,76543
6044,135,25d487eb,70064
6045,135,25d8a9c8,85235
6046,135,25ff71a9,0
6047,135,25ff71a9,0
6048,135,25ff71a9,75933
6049,139,ce602527,28993
6050,54,b9b7f026,88373
6051,139,db3e9e38,56965
6052,139,db93a21d,18081
6053,139,db93a21d,17900
6054,139,363442ee,60448
6055,56,5614dbcf,84045
6056,139,23581191,0
6057,139,23581191,41342
6058,139,228f6490,3
6059,139,caa06a1f,0
6060,139,caa06a1f,0
6061,139,caa06a1f,0
6062,139,cbded52d,81139
6063,139,ce22a75a,89176
6064,139,5521c0d9,74051
6065,139,11852cab,88108
6066,139,1190e5a7,79124
6067,139,ecdecbb3,56851
6068,139,0ca9ddb6,61117
6069,139,bdad9b1f,89897
6070,139,be94b721,76238
6071,139,b8825c91,74646
6072,139,2281f1f4,66234
6073,139,228f6490,80734
6074,139,22eb0ac0,88284
6075,139,234bbc79,0
6076,139,234bbc79,45346
6077,139,a9f96cdd,85491
6078,139,aabf363d,81631
6079,139,aba27056,81794
6080,139,ac0a08a4,0
6081,139,ac0a08a4,49389
6082,139,5bd6f4ac,0
6083,139,5bd6f4ac,59299
6084,139,5c0a986e,88820
6085,54,2204b7a8,67104
6086,56,d07ae81c,0
6087,56,d07ae81c,0
6088,56,d07ae81c,42613
6089,56,d0f5fe59,84130
6090,56,d10ecb37,85920
6091,56,f8a8fe49,78811
6092,56,dbc1a6ce,0
6093,56,dbc1a6ce,0
6094,56,dbc1a6ce,0
6095,56,e6721834,64525
6096,56,d406998b,28847
6097,56,e73095fd,89002
6098,56,d13f3404,72284
6099,56,d22278a0,0
6100,56,d22278a0,0
6101,56,e21d9049,55725
6102,56,d23f8c26,68604
6103,56,d2abd087,80335
6104,56,d364b489,78736
6105,56,e8593010,76401
6106,56,e8dc4411,73014
6107,56,e9614598,91906
6108,56,e26a3af2,0
6109,56,e26a3af2,69297
6110,56,e3497940,0
6111,56,e3497940,67376
6112,56,ce602527,51154
6113,56,ce9e57f2,86965
6114,56,9d9215db,0
6115,56,9d9215db,0
6116,56,9d9215db,0
6117,56,9d9215db,0
6118,56,9d9215db,0
6119,56,9d9215db,0
6120,56,9d9215db,63564
6121,56,ce4f8723,80411
6122,56,3631a71a,6108
6123,56,3631a71a,0
6124,56,3631a71a,0
6125,56,3631a71a,0
6126,56,3631a71a,0
6127,56,3631a71a,0
6128,56,6b9890af,74799
6129,56,d406998b,0
6130,56,d406998b,0
6131,56,1e32b0e9,65575
6132,56,1e32b0e9,84729
6133,56,017c7c7b,89448
6134,56,539a4f51,74877
6135,56,543a7ed5,65114
6136,56,6cdd2623,62546
6137,56,6cdd2623,83961
6138,56,36d67576,77088
6139,56,c59eb873,70991
6140,56,d406998b,90442
6141,56,ea786f4a,84133
6142,56,e98196ab,78176
6143,56,e98196ab,94624
6144,56,9edfc990,76550
6145,56,e76a88a6,92463
6146,56,d22278a0,20039
6147,56,d22278a0,40488
6148,56,1b2d62fb,74051
6149,56,1b2d62fb,89180
6150,56,c8cbb738,74054
6151,56,ac0a08a4,86359
6152,56,4290ef0e,42364
6153,56,5c2c9af4,0
6154,56,5c2c9af4,0
6155,56,5c2c9af4,0
6156,56,5c2c9af4,46128
6157,56,5c2c9af4,60873
6158,56,dbc1a6ce,0
6159,56,dbc1a6ce,0
6160,56,dbc1a6ce,0
6161,56,dc0a314f,0
6162,56,b527c5c6,52881
6163,56,b527c5c6,0
6164,56,b527c5c6,79206
6165,56,b527c5c6,88020
6166,56,dbc1a6ce,48356
6167,56,dbc1a6ce,0
6168,56,dbc1a6ce,71418
6169,56,db93a21d,35599
6170,56,db93a21d,61611
6171,56,3631a71a,59006
6172,56,f5b8619d,84555
6173,56,f35d900a,48607
6174,56,3428a4f5,0
6175,56,3428a4f5,0
6176,56,3428a4f5,0
6177,56,3428a4f5,0
6178,56,3428a4f5,49891
6179,56,3428a4f5,85495
6180,56,846bdb03,77398
6181,56,f15e1fac,47686
6182,56,f15e1fac,73832
6183,56,662c240a,0
6184,56,83302e8f,64086
6185,56,ce602527,91814
6186,56,39e1d7f9,82873
6187,56,,0
6188,56,,70495
6189,56,,80251
6190,56,e98196ab,0
6191,56,e98196ab,94624
6192,56,1b60fb0c,76394
6193,56,1b60fb0c,87493
6194,56,1b60fb0c,84302
6195,56,234bbc79,0
6196,56,234bbc79,72875
6197,56,234bbc79,84475
6198,56,264363fd,59966
6199,140,6f8cd79b,0
6200,140,6f8cd79b,13173
6201,140,6fa7a44f,63879
6202,6,c444b776,2760
6203,6,c444b776,89270
6204,56,1fad071e,0
6205,56,1fad071e,68464
6206,56,1fad071e,94814
6207,56,,0
6208,56,,66900
6209,62,3618c87e,77471
6210,62,3618c87e,97619
6211,62,25ff71a9,95676
6212,62,25ff71a9,98703
6213,62,25ff71a9,95868
6214,62,3c9b0459,0
6215,62,3c9b0459,88284
6216,62,3c9b0459,94624
6217,62,3c9b0459,87402
6218,62,3c9b0459,96739
6219,62,539a4f51,0
6220,62,539a4f51,84894
6221,62,539a4f51,0
6222,62,539a4f51,84471
6223,62,539a4f51,88554
6224,62,539a4f51,88554
6225,62,6150a2bd,94814
6226,62,6150a2bd,94814
6227,62,6150a2bd,96642
6228,62,67a3c6ac,93020
6229,62,67a3c6ac,97814
6230,62,67a3c6ac,97716
6231,62,67a3c6ac,97814
6232,62,68b16354,93020
6233,62,68b16354,97814
6234,62,74dd1130,0
6235,62,74dd1130,96739
6236,62,74dd1130,97814
6237,62,74dd1130,93772
6238,62,74dd1130,94814
6239,62,68b16354,88461
6240,62,3c9b0459,96739
6241,62,3c9b0459,96739
6242,62,6150a2bd,96642
6243,62,543a7ed5,94814
6244,62,543a7ed5,96836
6245,62,8e5a5113,0
6246,62,8e5a5113,0
6247,62,8e5a5113,62492
6248,62,9dfd6313,91078
6249,62,9dfd6313,93866
6250,62,b8825c91,91539
6251,62,c3f564a4,72574
6252,62,c3f564a4,89448
6253,62,d037b0a7,93397
6254,62,d037b0a7,96449
6255,62,d037b0a7,0
6256,62,d631b094,89897
6257,62,d631b094,95580
6258,62,d9fac9be,0
6259,62,d9fac9be,87314
6260,62,d9fac9be,94719
6261,62,d9fac9be,96642
6262,62,ed36ccf7,93960
6263,62,ed36ccf7,97814
6264,62,f25ffba3,90077
6265,62,f25ffba3,96642
6266,62,f8c80d96,0
6267,62,f8c80d96,93964
6268,62,f9012d9b,66433
6269,62,f9012d9b,94624
6270,62,f9012d9b,0
6271,62,f9012d9b,92741
6272,62,f9012d9b,96546
6273,56,a61ba2ce,85752
6274,56,ecdecbb3,0
6275,56,3f7978a0,86268
6276,75,6d0aefbc,85491
6277,145,cf98881b,0
6278,145,c0f76784,90442
6279,145,e98196ab,92463
6280,91,2c608aff,81880
6281,91,2dc579da,87314
6282,91,2dd70a9a,74196
6283,91,2dee498d,88196
6284,75,6d58a25d,76390
6285,91,31aa019c,67373
6286,91,321b1fc6,0
6287,91,321b1fc6,61494
6288,145,d2abd087,84898
6289,145,e9614598,86355
6290,142,25ff71a9,94909
6291,142,5582e5ca,94814
6292,142,3c9b0459,89265
6293,142,d631b094,88373
6294,142,ed36ccf7,90167
6295,142,de1cd16c,87140
6296,142,d9fac9be,89987
6297,125,272f95fa,0
6298,125,272f95fa,76161
6299,125,27a28665,60259
6300,125,28bf18c6,77320
6301,130,83302e8f,57845
6302,130,9f236235,66033
6303,125,28e73c20,37884
6304,130,a1570a43,83958
6305,130,a2fd1cf0,90077
6306,125,29623171,51570
6307,130,a3325580,61917
6308,125,29c11459,50314
6309,125,29ec7d0e,67782
6310,56,ba97ae07,94909
6311,125,2bcee788,69092
6312,56,007bbfb7,90081
6313,145,007bbfb7,84983
6314,125,2bee17df,40158
6315,145,150deff5,82126
6316,145,1f642eb9,0
6317,125,2c608aff,77475
6318,145,1f642eb9,0
6319,145,b94a9452,83375
6320,125,2dc579da,77317
6321,145,b9b7f026,90714
6322,125,2dd70a9a,90987
6323,145,f25ffba3,93585
6324,125,2dee498d,0
6325,125,2dee498d,70630
6326,145,8d5021e8,81224
6327,145,8e1813be,0
6328,125,31aa019c,58472
6329,145,8e1813be,67254
6330,145,8e5a5113,84810
6331,145,8efcae92,92741
6332,125,b27ca6d3,61684
6333,125,b2862040,71350
6334,125,b527c5c6,0
6335,125,b527c5c6,0
6336,125,b527c5c6,15581
6337,125,b548a754,83958
6338,125,b60334d2,0
6339,125,b60334d2,55389
6340,125,b6afb2da,73387
6341,125,b7249182,64595
6342,125,b775ac94,20741
6343,129,22eb0ac0,0
6344,129,22eb0ac0,69294
6345,129,234bbc79,0
6346,129,234bbc79,0
6347,129,234bbc79,0
6348,129,23581191,75324
6349,129,239be575,0
6350,129,239be575,0
6351,129,239be575,0
6352,129,23b5c85d,89265
6353,129,253bf280,78729
6354,129,25d487eb,82122
6355,129,25d8a9c8,84467
6356,129,25ff71a9,90987
6357,129,264363fd,34604
6358,129,272f95fa,80167
6359,129,27a28665,0
6360,129,27a28665,18004
6361,129,28bf18c6,81139
6362,129,28e73c20,35348
6363,130,73251a56,0
6364,130,73251a56,0
6365,130,73251a56,0
6366,54,25d487eb,92927
6367,148,272f95fa,0
6368,148,272f95fa,52247
6369,148,27a28665,65239
6370,148,28bf18c6,73678
6371,148,28e73c20,44406
6372,149,3bd67248,0
6373,150,56ff96f3,0
6374,150,007bbfb7,25880
6375,150,00d62c1b,0
6376,150,00d62c1b,49488
6377,150,017c7c7b,0
6378,150,017c7c7b,0
6379,150,a5f85a15,59065
6380,150,a61ba2ce,52722
6381,150,a61f2674,63304
6382,150,a64e4611,0
6383,150,a64e4611,34603
6384,150,a65b410d,76009
6385,150,a68b268e,0
6386,150,a68b268e,24170
6387,150,a699fb00,87053
6388,150,a740d043,78650
6389,150,dae9d2b5,45024
6390,150,db3e9e38,0
6391,150,db3e9e38,49340
6392,150,db93a21d,0
6393,150,db93a21d,8894
6394,150,40853293,70916
6395,150,4093f84a,0
6396,150,4093f84a,46779
6397,150,41e4d17e,0
6398,150,41e4d17e,60446
6399,150,41e4d17e,59841
6400,150,4258a5f9,74724
6401,56,d4469b4b,80327
6402,56,d4a91cb9,88284
6403,56,d4f3cd78,95772
6404,145,dc1df850,88200
6405,145,dc433765,0
6406,145,dc433765,83288
6407,145,ddf7fa4f,89991
6408,145,de1cd16c,91906
6409,150,97999447,65117
6410,150,98cf29f8,83790
6411,150,995c5fa3,0
6412,150,995c5fa3,0
6413,150,995c5fa3,8098
6414,150,025d127b,0
6415,150,025d127b,0
6416,150,025d127b,0
6417,150,045e512c,0
6418,150,045e512c,20544
6419,150,0520fde7,78098
6420,150,05269061,47260
6421,150,05f2a901,84891
6422,150,06df4c85,73826
6423,150,08ed6ac7,80734
6424,150,0962bcdd,75709
6425,150,7ddcd7ec,86965
6426,147,8a004b2b,0
6427,147,8a004b2b,0
6428,147,8a004b2b,0
6429,147,8be77c9e,61799
6430,147,8d5021e8,34819
6431,147,d43fd935,0
6432,147,d43fd935,0
6433,147,d43fd935,53739
6434,147,5ad4f10b,0
6435,147,5ad4f10b,61117
6436,147,5bd6f4ac,0
6437,150,0b148d64,75778
6438,150,0ca9ddb6,79048
6439,147,5bd6f4ac,0
6440,147,5bd6f4ac,0
6441,147,5c0a986e,72067
6442,147,5c2c9af4,33142
6443,147,d8c310e9,70775
6444,147,d90796e8,68054
6445,147,d9f24cd1,79524
6446,147,d9fac9be,84042
6447,147,dae9d2b5,89448
6448,147,db3e9e38,70775
6449,147,db93a21d,28562
6450,147,dc1df850,76161
6451,147,dc433765,83958
6452,147,ddf7fa4f,82952
6453,147,de1cd16c,82952
6454,147,ded97339,82952
6455,147,e179c5f4,79607
6456,147,46442a0e,0
6457,147,46442a0e,36943
6458,147,469497ad,0
6459,147,48d8fb45,77864
6460,147,496994bd,91722
6461,147,4be741c5,76854
6462,147,4c4377d9,76931
6463,147,4c5c2cf0,54391
6464,147,a8d7556c,74270
6465,147,a9f96cdd,0
6466,147,a9f96cdd,67168
6467,147,aabf363d,85320
6468,147,aba27056,78571
6469,147,ac0a08a4,60443
6470,147,ae3edfdc,74348
6471,147,e73095fd,85577
6472,147,e76a88a6,89717
6473,147,e8593010,65179
6474,147,e8dc4411,71848
6475,147,e9614598,88373
6476,147,e98196ab,75475
6477,147,e9afcf9a,86182
6478,147,ea32f347,84552
6479,147,ea786f4a,57030
6480,147,eb5a1d5d,59659
6481,147,ec883f72,0
6482,147,ec883f72,0
6483,147,ec883f72,82786
6484,147,72ca375d,67236
6485,147,7468f01a,77864
6486,147,746b3537,0
6487,147,746b3537,66566
6488,147,d364b489,62361
6489,150,0d3d703e,83790
6490,150,11852cab,88284
6491,150,1190e5a7,0
6492,150,31aa019c,60564
6493,150,321b1fc6,83455
6494,150,32597951,79687
6495,150,3345333e,77630
6496,150,3428a4f5,0
6497,150,3428a4f5,0
6498,150,3428a4f5,0
6499,150,3618c87e,90805
6500,150,36fdfd69,0
6501,150,36fdfd69,16749
6502,150,3906de3d,79930
6503,150,39a8645d,84721
6504,150,39e1d7f9,70633
6505,150,3aa6fb7a,93678
6506,150,3ac3eb23,75637
6507,150,3af2c5a8,66033
6508,150,3bd67248,75857
6509,150,3bdb4ada,87493
6510,150,3befdf3e,66301
6511,150,3c9b0459,0
6512,150,3c9b0459,79923
6513,150,3de23699,0
6514,150,3de23699,0
6515,150,3de23699,0
6516,150,3de23699,0
6517,150,3de23699,0
6518,150,3de23699,0
6519,150,3de23699,0
6520,150,3de23699,38379
6521,150,3e980e27,68604
6522,150,4258a5f9,83961
6523,150,22168020,86268
6524,150,22233c11,0
6525,150,22233c11,0
6526,150,22233c11,74422
6527,150,137eaa0f,64981
6528,150,150deff5,77085
6529,150,178fcbfb,78571
6530,150,6a1e5592,39123
6531,150,681b3aeb,55829
6532,150,6855a6e4,0
6533,150,6855a6e4,58944
6534,150,5117e062,0
6535,150,5117e062,78336
6536,150,5168d44c,84721
6537,150,539a4f51,71059
6538,150,53b68214,73601
6539,150,543a7ed5,59543
6540,150,54d82841,90987
6541,150,54d9e175,71776
6542,150,5521c0d9,74799
6543,150,5582e5ca,90257
6544,150,5614dbcf,70207
6545,150,56dc2b01,69714
6546,150,6cdd2623,74122
6547,150,6cf79266,73380
6548,150,855e0971,73527
6549,150,85c4e7cd,44489
6550,150,868de0fa,78019
6551,150,8731374e,59719
6552,150,88a10436,89176
6553,150,88a62173,84467
6554,150,890034e9,87402
6555,150,8a004b2b,65239
6556,150,8be77c9e,84806
6557,150,6f8cd79b,83958
6558,150,6fa7a44f,83790
6559,150,72322fa7,72505
6560,150,72ca375d,0
6561,150,72ca375d,0
6562,150,72ca375d,42950
6563,150,9dfd6313,0
6564,150,9dfd6313,59418
6565,150,9ecd008a,0
6566,150,9ecd008a,56168
6567,150,9f236235,65046
6568,150,a1570a43,92090
6569,150,a2fd1cf0,83958
6570,150,a3325580,54279
6571,150,a3df8b1e,88643
6572,150,a416b8f3,89897
6573,150,a48eeaf7,79048
6574,150,a5313dff,86355
6575,150,a5f85a15,86618
6576,150,a61ba2ce,82621
6577,150,a61f2674,0
6578,150,a61f2674,87932
6579,150,a64e4611,0
6580,150,a64e4611,72865
6581,150,b548a754,79683
6582,150,b60334d2,76321
6583,150,b6afb2da,76931
6584,150,b7249182,51989
6585,150,b775ac94,43916
6586,150,b782dc8a,60032
6587,150,b8825c91,75249
6588,150,b8cdaf2b,87053
6589,150,b91ae062,45526
6590,150,b94a9452,76085
6591,150,4290ef0e,0
6592,150,4290ef0e,0
6593,150,4290ef0e,6264
6594,150,4347f46a,86010
6595,150,444801d8,84979
6596,150,f76d97a5,0
6597,150,f76d97a5,56285
6598,150,f8a8fe49,84130
6599,150,f8b3ba0a,0
6600,150,f8b3ba0a,52354
6601,150,f8c80d96,0
6602,150,f8c80d96,60204
6603,150,f8ff0b80,87140
6604,150,f9012d9b,0
6605,150,f9012d9b,61424
6606,147,3aa6fb7a,89087
6607,147,3ac3eb23,74952
6608,147,3af2c5a8,70846
6609,151,a48eeaf7,27797
6610,151,a5313dff,75099
6611,151,a5f85a15,63244
6612,151,a61ba2ce,0
6613,151,a61ba2ce,24321
6614,151,a61f2674,85491
6615,151,a64e4611,65832
6616,151,a65b410d,78414
6617,151,a68b268e,0
6618,151,a68b268e,13699
6619,151,a699fb00,78811
6620,151,a740d043,77786
6621,151,a78176bb,61614
6622,151,a79310a0,71633
6623,151,a85d4709,74122
6624,151,a87f7484,71776
6625,151,a8c38be5,0
6626,151,a8c38be5,25016
6627,151,a8d7556c,0
6628,151,a8d7556c,49886
6629,151,a9f96cdd,77317
6630,151,aabf363d,0
6631,151,aabf363d,78101
6632,151,aba27056,67104
6633,151,ac0a08a4,53629
6634,151,ae3edfdc,68262
6635,151,ae4f1146,57020
6636,151,aedd82e4,87227
6637,151,af902bf9,90987
6638,151,b0c4d837,0
6639,151,b0c4d837,0
6640,151,b0c4d837,0
6641,151,b190f7f5,14207
6642,151,25d487eb,89265
6643,54,9565186b,82291
6644,145,363442ee,83961
6645,145,10fcaaa3,0
6646,145,11852cab,95676
6647,145,1190e5a7,87489
6648,152,67385a82,43382
6649,152,6773b310,72064
6650,152,67a3c6ac,80003
6651,152,67a423a3,91906
6652,152,67e8384a,71275
6653,152,681b3aeb,88909
6654,152,6855a6e4,75551
6655,152,68b16354,96836
6656,152,694f12f3,94719
6657,152,6a1e5592,84130
6658,152,6b9890af,80087
6659,152,6c434453,0
6660,152,6c434453,86532
6661,152,6cdd2623,89176
6662,152,6cf79266,90987
6663,152,6d0aefbc,86705
6664,152,6d0aefbc,94624
6665,152,6d75e8bb,91630
6666,152,6e19193c,92649
6667,152,6e82a1ae,0
6668,152,6e82a1ae,85064
6669,152,6ecd11f4,87756
6670,152,6f8cd79b,95676
6671,152,6fa7a44f,91722
6672,152,72322fa7,71780
6673,152,72322fa7,80980
6674,152,72ca375d,91814
6675,152,7468f01a,0
6676,152,7468f01a,91722
6677,152,746b3537,0
6678,152,746b3537,87140
6679,152,74dd1130,96739
6680,152,74dd1130,97814
6681,152,74dd1130,98802
6682,152,a5f85a15,92094
6683,152,a61ba2ce,88377
6684,152,a61f2674,94530
6685,152,a64e4611,0
6686,152,a64e4611,0
6687,152,a64e4611,0
6688,152,a64e4611,0
6689,152,a64e4611,82952
6690,152,a65b410d,78336
6691,152,a65b410d,90533
6692,152,a699fb00,93304
6693,152,a740d043,93397
6694,152,a78176bb,0
6695,152,a78176bb,0
6696,152,a78176bb,0
6697,152,a78176bb,88288
6698,152,a78176bb,87231
6699,152,a78176bb,84555
6700,152,a78176bb,82208
6701,152,a78176bb,85666
6702,152,a79310a0,0
6703,152,a79310a0,95389
6704,152,a79310a0,95485
6705,152,a79310a0,95389
6706,152,a85d4709,94435
6707,152,a87f7484,92649
6708,152,a87f7484,0
6709,152,a87f7484,95485
6710,152,a8c38be5,65709
6711,152,a8c38be5,62614
6712,152,a8c38be5,64077
6713,152,5168d44c,90533
6714,152,5168d44c,93678
6715,152,5168d44c,95485
6716,152,5168d44c,95580
6717,152,5168d44c,95580
6718,152,54d82841,96642
6719,152,54d82841,96642
6720,152,54d82841,97521
6721,152,54d82841,97521
6722,152,54d82841,97521
6723,152,54d82841,96546
6724,152,5582e5ca,98802
6725,152,5614dbcf,90533
6726,152,56dc2b01,91539
6727,152,56dc2b01,92463
6728,152,56dc2b01,94247
6729,152,56dc2b01,93304
6730,152,56dc2b01,94247
6731,152,56dc2b01,94247
6732,152,56dc2b01,94247
6733,152,56dc2b01,94247
6734,152,56ff96f3,95676
6735,152,57aa92db,74571
6736,152,5ad4f10b,93585
6737,152,5ad4f10b,94624
6738,152,a68b268e,0
6739,152,a68b268e,0
6740,152,a68b268e,0
6741,152,a68b268e,77786
6742,152,a68b268e,90533
6743,152,73251a56,0
6744,152,73251a56,0
6745,152,73251a56,21949
6746,152,7447852a,89002
6747,152,673ef223,85235
6748,152,6aa20dc0,80006
6749,152,ff805c23,83622
6750,152,ff805c23,89807
6751,152,007bbfb7,87493
6752,152,007bbfb7,87493
6753,152,00d62c1b,87322
6754,152,00d62c1b,90266
6755,152,017c7c7b,93304
6756,152,017c7c7b,92371
6757,152,017c7c7b,94341
6758,152,025d127b,0
6759,152,025d127b,0
6760,152,025d127b,0
6761,152,025d127b,96836
6762,152,025d127b,98703
6763,152,045e512c,0
6764,152,045e512c,74955
6765,145,7df24a62,72868
6766,145,7e0986d6,0
6767,145,7e0986d6,78023
6768,145,7f4411dc,0
6769,145,7f4411dc,88377
6770,145,25ff71a9,96836
6771,145,272f95fa,87760
6772,152,ae4f1146,94624
6773,152,ae4f1146,95580
6774,152,aedd82e4,95676
6775,152,aedd82e4,95676
6776,152,aedd82e4,96642
6777,152,af902bf9,96739
6778,152,b0c4d837,94624
6779,152,b190f7f5,60026
6780,152,b190f7f5,74802
6781,152,b190f7f5,74054
6782,152,c59eb873,71851
6783,152,c8cbb738,69092
6784,152,c8f0f002,97521
6785,152,c8f0f002,97521
6786,152,c909285e,93491
6787,152,c9e6f938,95389
6788,152,c9f8e694,0
6789,152,c9f8e694,0
6790,152,c9f8e694,74497
6791,152,caa06a1f,0
6792,152,caa06a1f,0
6793,152,caa06a1f,0
6794,152,aabf363d,97423
6795,152,aba27056,90623
6796,152,ac0a08a4,0
6797,152,ac0a08a4,86096
6798,152,ae3edfdc,89448
6799,152,c59eb873,74799
6800,152,94f9d214,92463
6801,152,952a094c,88643
6802,152,9565186b,96449
6803,152,9565186b,97716
6804,152,95990924,84218
6805,152,95990924,85842
6806,152,963e52fc,95580
6807,152,97999447,85495
